Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Performance Grade,Letter Grade
Jamison Crowder,WR,Wakanda Forever,152.58,10.17,145.02,12.09,12,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},74.89,C
Malcolm Brown,RB,Fresh Prince  Of Hel-Aire,40.99,2.93,97.6,6.1,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},74.65,C
Damien Harris,RB,Wakanda Forever,78.52,7.14,88.8,8.88,10,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},73.26,C
Derek Carr,QB,Team Vellapanti,244.58,16.31,284.12,17.76,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},73.24,C
Packers D/ST,D/ST,Team TitBit,79.08,4.94,100.0,6.25,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},72.52,C-
Mike Williams,WR,Team Vellapanti,125.4,8.96,131.7,8.78,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.95,C-
Carlos Hyde,RB,Muqaddar Ka Sikandar,50.24,3.59,78.4,7.84,10,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},71.61,C-
Irv Smith Jr.,TE,Bhambhwani Pawan Dilip,88.44,5.9,83.5,6.42,13,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.42,C-
Cardinals D/ST,D/ST,Pain Inflictors,71.66,4.48,95.0,5.94,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},70.86,C-
Salvon Ahmed,RB,Team TitBit,0.0,0.0,63.5,10.58,6,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},69.24,D+
Ty Johnson,RB,Fresh Prince  Of Hel-Aire,7.27,0.52,55.3,4.25,13,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},67.94,D+
Jakobi Meyers,WR,Pain Inflictors,55.93,3.73,113.02,8.07,14,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},67.83,D+
Browns D/ST,D/ST,Team BIGMADBLUE,94.37,5.9,85.0,5.31,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},67.54,D+
Joey Slye,K,Bhambhwani Pawan Dilip,117.52,7.35,122.0,7.62,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},67.51,D+
Ito Smith,RB,Team BIGMADBLUE,48.75,3.48,48.8,3.49,14,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},66.9,D
Panthers D/ST,D/ST,Multiple Scoregasm,51.93,3.25,83.0,5.19,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},66.87,D
Jordan Akins,TE,Muqaddar Ka Sikandar,79.6,5.31,65.2,5.02,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},66.86,D
Philip Rivers,QB,Fresh Prince  Of Hel-Aire,231.72,16.55,242.96,15.18,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},66.82,D
Mason Crosby,K,Pain Inflictors,119.4,7.46,120.0,7.5,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},66.53,D
Dawson Knox,TE,Muqaddar Ka Sikandar,80.17,5.34,54.8,4.57,12,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},64.26,D
Antonio Brown,WR,Team Vellapanti,0.0,0.0,95.1,11.89,8,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.88,D
Dare Ogunbowale,RB,Bhambhwani Pawan Dilip,23.38,1.67,24.9,1.78,14,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},63.11,D
Stephen Gostkowski,K,Team Amijaz,112.83,7.05,111.0,7.4,15,{E8084BA7-697B-4617-884B-A7697B7617C9},62.1,D-
Ty Montgomery,RB,Fresh Prince  Of Hel-Aire,21.44,1.53,14.3,2.38,6,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},61.42,D-
Mike Boone,RB,Wakanda Forever,21.78,1.56,13.9,0.87,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},61.36,D-
John Brown,WR,Pain Inflictors,137.42,9.16,80.8,8.98,9,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},60.72,D-
Keke Coutee,WR,Pain Inflictors,0.0,0.0,70.5,8.81,8,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},58.45,F
Mitchell Trubisky,QB,Bhambhwani Pawan Dilip,144.52,18.07,153.7,15.37,10,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},52.91,F
Jalen Hurts,QB,Pain Inflictors,26.78,13.39,111.94,7.46,15,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},46.41,F
