League,Year,Week,Type,Player,Position,From Team,To Team,Owner ID,FAAB Bid,Source
RRR On Premise ,2022,3,ADD,Falcons D/ST,D/ST,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,3,ADD,Jared Goff,QB,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,3,ADD,Austin Seibert,K,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,ADD,Breshad Perriman,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,ADD,Richie James,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,ADD,Nelson Agholor,WR,(FA),Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,3,DROP,Dak Prescott,QB,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,3,DROP,Ravens D/ST,D/ST,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,3,DROP,Albert Okwuegbunam,TE,Victorious  Secret,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,3,DROP,Romeo Doubs,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,DROP,Cade York,K,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,DROP,Zay Jones,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,3,DROP,Colts D/ST,D/ST,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,3,DROP,David Njoku,TE,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,3,DROP,Mike Gesicki,TE,Ready For Hockey Season ,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,4,TEAM->TEAM,Rashaad Penny,RB,Hurts So Good,Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,4,ADD,Eddy Pineiro,K,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,4,ADD,Colts D/ST,D/ST,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,4,ADD,Marcus Mariota,QB,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,4,ADD,Cole Beasley,WR,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,4,ADD,Ryan Succop,K,(FA),Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,4,ADD,Jacoby Brissett,QB,(FA),Oklahoma Go Sports!,{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2022,4,ADD,Zach Wilson,QB,(FA),Oklahoma Go Sports!,{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2022,4,ADD,David Njoku,TE,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,4,ADD,Khalil Herbert,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,ADD,Romeo Doubs,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,ADD,Younghoe Koo,K,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,ADD,Tyler Conklin,TE,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,ADD,Zay Jones,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,DROP,Mecole Hardman,WR,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,4,DROP,A.J. Green,WR,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,4,DROP,Browns D/ST,D/ST,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,4,DROP,George Pickens,WR,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,4,DROP,Kirk Cousins,QB, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,4,DROP,Sterling Shepard,WR, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,4,DROP,Kenneth Gainwell,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,DROP,Austin Seibert,K,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,DROP,Breshad Perriman,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,DROP,Richie James,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,4,DROP,Greg Joseph,K,Ready For Hockey Season ,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,4,DROP,Trey Lance,QB,Oklahoma Go Sports!,(FA),{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2022,5,TEAM->TEAM,Younghoe Koo,K,Hurts So Good,Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,5,ADD,Rachaad White,RB,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,5,ADD,Jaguars D/ST,D/ST,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,5,ADD,Titans D/ST,D/ST,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,5,ADD,Greg Joseph,K,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,5,ADD,Mack Hollins,WR,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,5,TEAM->TEAM,Tyler Conklin,TE,Hurts So Good,Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,5,ADD,Tyler Allgeier,RB,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,5,ADD,Vikings D/ST,D/ST,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,5,ADD,Mike Boone,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,ADD,Corey Davis,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,ADD,Riley Patterson,K,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,ADD,Damien Williams,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,ADD,Latavius Murray,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,ADD,Brian Robinson Jr.,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,DROP,Matt Prater,K,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,5,DROP,Eddy Pineiro,K,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,5,DROP,Colts D/ST,D/ST,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,5,DROP,Steelers D/ST,D/ST,Toby's Favorite Employee,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,5,DROP,Jake Elliott,K,Toby's Favorite Employee,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,5,DROP,Cole Beasley,WR, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,5,DROP,Mark Ingram II,RB,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,5,DROP,Falcons D/ST,D/ST,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,5,DROP,Javonte Williams,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,DROP,Devin Duvernay,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,5,DROP,Zay Jones,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Geno Smith,QB,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,ADD,George Pickens,WR,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,ADD,Kirk Cousins,QB,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,ADD,Commanders D/ST,D/ST,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,ADD,Harrison Butker,K,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,ADD,Josh Reynolds,WR,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,ADD,Will Dissly,TE,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,TEAM->TEAM,Corey Davis,WR,Hurts So Good, Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,ADD,Eno Benjamin,RB,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,6,ADD,Panthers D/ST,D/ST,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,6,ADD,Jerick McKinnon,RB,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,6,ADD,Evan Engram,TE,(FA),Jackson's Tiktok,{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,ADD,Browns D/ST,D/ST,(FA),Jackson's Tiktok,{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,ADD,Phillip Lindsay,RB,(FA),Jackson's Tiktok,{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,ADD,Isaiah McKenzie,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Alec Pierce,WR,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Jason Myers,K,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Ravens D/ST,D/ST,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Deon Jackson,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,ADD,Taysom Hill,TE,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,6,ADD,Robert Tonyan,TE,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,6,ADD,Dak Prescott,QB,(FA),Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,6,ADD,Devin Duvernay,WR,(FA),Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,6,DROP,Matthew Stafford,QB,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,DROP,Jarvis Landry,WR,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,DROP,Carson Wentz,QB,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,DROP,Rashaad Penny,RB,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,6,DROP,Brandon Aiyuk,WR,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,6,DROP,James Cook,RB,Toby's Favorite Employee,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,6,DROP,Justin Fields,QB,Toby's Favorite Employee,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,6,DROP,Rashod Bateman,WR, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,DROP,Hunter Henry,TE, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,DROP,Baker Mayfield,QB, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,6,DROP,Bengals D/ST,D/ST,Ready For Hockey Season ,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,6,DROP,Nelson Agholor,WR,Ready For Hockey Season ,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,6,DROP,Pat Freiermuth,TE,Jackson's Tiktok,(FA),{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,DROP,Nyheim Hines,RB,Jackson's Tiktok,(FA),{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,DROP,Broncos D/ST,D/ST,Jackson's Tiktok,(FA),{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,6,DROP,Robert Woods,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,DROP,Khalil Herbert,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,DROP,Riley Patterson,K,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,6,DROP,Latavius Murray,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,ADD,Jets D/ST,D/ST,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,7,ADD,Chris Boswell,K,(FA),Toby's Favorite Employee,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,7,ADD,Raiders D/ST,D/ST,(FA),Jackson's Tiktok,{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,7,ADD,Jason Sanders,K,(FA),Jackson's Tiktok,{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,7,ADD,Matt Ryan,QB,(FA),Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,7,ADD,Colts D/ST,D/ST,(FA),Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,7,ADD,Brett Maher,K,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,ADD,Kenyan Drake,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,ADD,Isiah Pacheco,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,ADD,Chuba Hubbard,RB,(FA),Hurts So Good,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,ADD,Broncos D/ST,D/ST,(FA),Mr. Rodgers'  Neighborhood ,{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,7,ADD,Bengals D/ST,D/ST,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,7,ADD,Taylor Bertolet,K,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,7,ADD,Pat Freiermuth,TE,(FA),Ready For Hockey Season ,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,7,TEAM->TEAM,Jaguars D/ST,D/ST,Dennis The Menace ,Oklahoma Go Sports!,{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2022,7,ADD,Patriots D/ST,D/ST,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,7,ADD,Brandon Aiyuk,WR,(FA),Funky Town Waffle Stomps,{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,7,DROP,Jahan Dotson,WR,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,7,DROP,Younghoe Koo,K,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,7,DROP,Commanders D/ST,D/ST,Funky Town Waffle Stomps,(FA),{2D55E6BC-7D33-4BD7-9406-CB412DDA6B48},0,snapshot
RRR On Premise ,2022,7,DROP,Rex Burkhead,RB, Johnny  Dramas ,(FA),{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,7,DROP,Greg Joseph,K,Toby's Favorite Employee,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2022,7,DROP,Matt Gay,K,Jackson's Tiktok,(FA),{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,7,DROP,Browns D/ST,D/ST,Jackson's Tiktok,(FA),{43035DAF-DDD6-4952-835D-AFDDD6195257},0,snapshot
RRR On Premise ,2022,7,DROP,Russell Wilson,QB,Victorious  Secret,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,7,DROP,Julio Jones,WR,Victorious  Secret,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,7,DROP,Mike Boone,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,DROP,Isaiah McKenzie,WR,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,DROP,Jason Myers,K,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,DROP,Deon Jackson,RB,Hurts So Good,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2022,7,DROP,Vikings D/ST,D/ST,Mr. Rodgers'  Neighborhood ,(FA),{16A413B2-9FE8-4937-A413-B29FE8093782},0,snapshot
RRR On Premise ,2022,7,DROP,Kenny Golladay,WR,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2022,7,DROP,Tyler Conklin,TE,Ready For Hockey Season ,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2022,7,DROP,Zach Wilson,QB,Oklahoma Go Sports!,(FA),{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2022,8,ADD,Rashod Bateman,WR,(FA),Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,8,ADD,Jake Elliott,K,(FA),Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,8,ADD,Greg Dulcich,TE,(FA),Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,8,TEAM->TEAM,Kirk Cousins,QB,Funky Town Waffle Stomps,Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,8,TEAM->TEAM,49ers D/ST,D/ST, Johnny  Dramas ,Victorious  Secret,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2022,8,ADD,Wan'Dale Robinson,WR,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
RRR On Premise ,2022,8,ADD,Julio Jones,WR,(FA), Johnny  Dramas ,{2EE23928-38D5-4A7D-B660-50DE7C47A645},0,snapshot
