Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Performance Grade,Letter Grade
Kyle Monangai,RB,TUFF,51.55,3.03,140.8,8.8,16,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},80.54,B-
Tre Tucker,WR,Yvng Killas,130.64,7.68,156.3,9.77,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},79.69,C+
Daniel Jones,QB,Chase Ball. Touchdown!,212.97,16.38,226.44,17.42,13,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},79.52,C+
Alec Pierce,WR,Club Penguins,70.93,4.17,154.1,11.01,14,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},79.19,C+
Jaxson Dart,QB,Balls@ck Gafoor,132.17,14.69,221.18,17.01,13,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},78.76,C+
Jacoby Brissett,QB,Yvng Killas,2.24,0.13,211.82,16.29,13,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},77.4,C+
Oronde Gadsden,TE,Club Penguins,0.0,0.0,127.1,9.08,14,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},76.15,C
Kimani Vidal,RB,TUFF,0.0,0.0,115.9,9.66,12,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},75.48,C
Blake Corum,RB,Club Penguins,74.41,4.38,114.3,7.14,16,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},75.15,C
Christian Watson,WR,TUFF,50.0,5.0,132.4,13.24,10,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},74.26,C
Brandon McManus,K,Ross' Sauces,136.74,8.04,104.0,8.0,13,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},73.42,C
Matt Prater,K,BetterThanDeanAtSF6,35.94,8.99,103.0,7.36,14,{97D2EB78-E92D-4E1F-94B3-CE836B504199},73.16,C
Colby Parkinson,TE,Chase Ball. Touchdown!,14.74,0.87,110.2,7.87,14,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},71.92,C-
Chimere Dike,WR,Chase Ball. Touchdown!,37.72,2.22,120.4,7.53,16,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},71.53,C-
Bam Knight,RB,Dookey Dukes,6.63,0.39,92.9,7.74,12,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4},70.8,C-
Michael Carter,RB,Club Penguins,0.0,0.0,92.1,7.67,12,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},70.64,C-
Emanuel Wilson,RB,Yvng Killas,32.13,1.89,88.7,5.54,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},69.95,D+
Cade Otton,TE,TUFF,138.34,8.14,99.8,6.65,15,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},69.31,D+
Darren Waller,TE,Club Penguins,131.55,8.22,88.7,9.86,9,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},66.53,D
Tyler Shough,QB,BetterThanDeanAtSF6,99.94,14.28,136.2,13.62,10,{97D2EB78-E92D-4E1F-94B3-CE836B504199},66.47,D
Adonai Mitchell,WR,Balls@ck Gafoor,84.4,4.96,87.9,5.86,14,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},64.15,D
Ollie Gordon II,RB,BetterThanDeanAtSF6,84.34,4.96,52.0,3.25,16,{97D2EB78-E92D-4E1F-94B3-CE836B504199},62.49,D-
Jalen Coker,WR,Ross' Sauces,108.61,8.35,73.7,7.37,10,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},60.92,D-
Michael Mayer,TE,Dookey Dukes,73.01,4.29,66.1,5.51,12,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4},60.87,D-
John Metchie III,WR,BetterThanDeanAtSF6,1.17,0.07,66.9,4.46,15,{97D2EB78-E92D-4E1F-94B3-CE836B504199},59.38,F
Christian Kirk,WR,BetterThanDeanAtSF6,129.19,8.07,57.2,4.77,12,{97D2EB78-E92D-4E1F-94B3-CE836B504199},57.18,F
